"created_time","account","post_type","icon","tag_id","tag_name","impressions","impressionsVmedian","impressionsVmean","engagements","engagementsVmedian","engagementsVmean","engagementRate","engrtVmedian","engrtVmean","postClicks","shares","videoViews","brand","program","accountType","post","perma_link","text","tag1","tag2","tag3","tag4","tag5","tag6","tag7","tag8"
"2024-11-26T19:25:25Z","RMI Brand","Facebook",0,0,NA,209,-0.524,-0.704,5,NA,NA,0.0239234449760766,NA,NA,0,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1019393316887886/","2024 has been a year of substantial progress for RMI and the global energy transition. Together, with our donors and partners, we’ve tackled climate challenges, developed market-based solutions, and unlocked opportunities for everyone. 

Learn more about what we accomplished in our Annual Report: https://bit.ly/3V5Mw8s

Clean, affordable energy isn’t just possible — it’s happening faster than many realize. Thanks to all of our supporters for being part of this journey. 

#CleanEnergy #Sustainability #ClimateAction",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-26T01:55:00Z","RMI Brand","Facebook",0,0,NA,574,0.306,-0.187,9,NA,NA,0.0156794425087108,NA,NA,1,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1018811126946105/","As traditional fossil fuel power plants approach retirement at the same time electricity demand is expected to grow, US regulators who are tasked with ensuring the affordability and reliability of the electric grid are focusing on resource adequacy — the ability of the grid to supply enough electricity to meet demand under a range of possible future conditions. 

Risks to resource adequacy in the Western United States are primarily driven by demand growth uncertainties, extreme weather and climate change, delays in the construction of planned power generating resources, and slow transmission expansion.  

By improving planning practices to reflect current drivers of risk, considering more types of resource adequacy solutions, and seeking reforms in utility business models, regulators can reduce the risk of future resource adequacy shortfalls while continuing to transition to a low-carbon grid that benefits customers and enables local economic development. 

Learn more: https://bit.ly/4fY0Kjr

This work is made possible with support from the Heising-Simons Foundation.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-25T16:12:04Z","RMI Brand","Facebook",0,0,NA,265,-0.397,-0.624,5,NA,NA,0.0188679245283019,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1018520646975153/","As demand for electricity grows and the current grid system ages, the US needs to expand the capacity of its transmission infrastructure to effectively deliver electricity to end users.  

Recent spending on transmission lines in the United States has focused on lower-voltage local projects, which typically serve a single utility, instead of regional projects, which can meet multiple utilities’ needs at the same time. Relying on local projects and not coordinating with regional planning is more costly and inefficient for addressing overall grid upgrades. 

There is little oversight for local transmission projects because of a regulatory gap as a result of several factors at the state, regional, and federal levels. Our report lays out 11 recommendations to close the regulatory gap and help build the electricity grid of the future with better bang for the customer’s buck: https://bit.ly/3AYb7Fd

#Transmission #Electricity #ElectricityGrid",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-23T19:06:01Z","RMI Brand","Facebook",0,0,NA,862,0.961,0.222,22,NA,NA,0.0255220417633411,NA,NA,2,4,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1017161260444425/","Cleaner air and water. New and growing job opportunities. Communities built to withstand climate impacts. A clean energy future is within reach, but it will take all of us working together to make it happen. 

Join Sir Richard Branson, Chairman of Virgin Group, alongside RMI's Taylor Krause and Ian Welch-Phillips, for an engaging webinar moderated by RMI Trustee Martha Brooks. We’ll discuss how to activate the next generation of climate leaders and the power of partnerships to drive forward clean energy solutions worldwide. 

📆: Tuesday, December 10, 2024 
⏰: 10–11 a.m. MT / 12–1 p.m. ET 

👉 Register now: https://bit.ly/4eEEES1

Together, let’s build a cleaner, resilient future. 🌍✨ 

#CleanEnergy #SustainableFuture",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-22T21:21:50Z","RMI Brand","Facebook",0,0,NA,150,-0.659,-0.787,3,NA,NA,0.02,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1016518790508672/","On Gender Day at #COP29, RMI’s Energy Transition Academy (ETA) hosted a virtual roundtable —featuring women leaders from around the world — on the critical role of women’s leadership in advancing renewable energy projects across the Caribbean, India, the Pacific, and Sub-Saharan Africa. 

The webinar underscored the importance of inclusive leadership in creating clean energy solutions, emphasizing that diverse perspectives are essential for sound decision-making and effective climate action. Despite the different geographies represented in the panel, “there are so many common threads in our paths”, noted Nitisha Agrawal, founder of the Smokeless Cookstove Foundation in India. “Forums like these establish community and a common shared hope and vision. Our problems, our solutions, are not so different from women in other regions.”  

The discussions highlighted the experiences and stories of women energy leaders advancing renewable energy projects in their countries, and the importance of capacity building and mentorship programs to support career growth. “Great opportunities are not out of reach, as long as they are visible to us,” panelist TeAnn Thomas added, “as the climate space is still evolving, there’s always new opportunities to explore and each of us has a role to play in making these visible for the next generation of energy leaders.” TeAnn spoke from experience, as she is an alumnus of both the ETA Global Caribbean Fellowship Program and the WIRE Network.  

Joining RMI’s Amber Zirnhelt and Valentina Guido on the roundtable were Nitisha Agrawal, Smokeless Cookstove Foundation and Clean Cooking Mentorship Program hosted by SE4All, Clean Cooking Alliance and Global Women Network for the Energy Transition; Sauda Bobboi, Rural Electrification Agency, Nigeria and Africa Minigrids Project; Nnyeka Prescod, Climate Finance Access Network (CFAN); and TeAnn Thomas, Turks and Caicos Islands Government and WIRE.  

The webinar built on the vision of centering gender and women empowerment in the climate agenda at COP and globally, as well as on the momentum of the WIRE Network’s recent convening in Barbados, where women leaders came together to strategize on advancing sustainable energy solutions across the Caribbean. Watch the video to gain insights into their collaboration and impact. 

🌱 If you missed the webinar, you can watch the full discussion here: https://bit.ly/3V666kG",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-22T17:58:00Z","RMI Brand","Facebook",0,0,NA,271,-0.383,-0.616,6,NA,NA,0.022140221402214,NA,NA,0,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1016426677184550/","As #COP29 draws to a close, the need for actionable solutions across high-emission sectors is clearer than ever. The steel industry, a major driver of economic and social development, is also one of the most energy-intensive sectors, emitting roughly 7% of global pollution. In China, steel’s share of emissions is even higher, accounting for around 16% of the annual total. Accelerating the deployment of near-zero-carbon steel projects is essential to achieve global climate goals and presents an opportunity for high-quality, sustainable growth within the industry.  

RMI’s latest report provides an in-depth analysis of the economic pathways for the steel industry's shift to near-zero emissions in China. The report examines how stakeholders — including policymakers, demand-side buyers, and financial institutions — can facilitate this transition. It also offers six recommendations aimed at expediting the transition process. 

Read the full report here: https://bit.ly/48Z1EtO",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-21T19:06:03Z","RMI Brand","Facebook",0,0,NA,283,-0.356,-0.599,4,NA,NA,0.0141342756183746,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1015695547257663/","Global sales of electric cars — including battery electric vehicles, plug-in hybrid electric vehicles, and fuel cell vehicles — grew to 14 million in 2023, or 18 percent of all new cars sold, the International Energy Agency (IEA) estimates. 

Supply-side policies for zero-emission vehicles (ZEVs), such as sales regulations, fuel efficiency standards, vehicle emission standards, and manufacturing incentives, play a large role in driving ZEV sales. They are more cost-effective for governments to implement and provide greater certainty to manufacturers and other market actors. 

This article outlines why supply-side policies are impactful and how they can work cohesively with demand-side policies to encourage and support ZEV markets around the world: https://bit.ly/4fIWjtd",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-20T19:20:11Z","RMI Brand","Facebook",0,0,NA,210,-0.522,-0.702,5,NA,NA,0.0238095238095238,NA,NA,1,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1014931327334085/","🌍 At #COP29 this week, nations are advancing discussions on their clean energy transitions, and India stands ready with ambitious climate goals. A recent RMI report, India at 2047: A Vision for Energy Independence in the Mobility Sector, charts the road ahead. 

By 2047, India is aiming to fully transform its mobility landscape. This report calculates the required #CleanEnergy vehicle adoption levels and provides actionable solutions that can help to achieve these targets supporting the global shift toward sustainable transport emphasized at COP29. 

Read the full report and discover how India can drive its clean mobility future: https://bit.ly/4fytDD5",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-20T01:16:01Z","RMI Brand","Facebook",0,0,NA,147,-0.666,-0.792,4,NA,NA,0.0272108843537415,NA,NA,1,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1014365870723964/","This week at the #COP29 China Pavilion Side Event, RMI released the report, Powering the Data-Center Boom with Low-Carbon Solutions: China’s Perspective and Global Insights. The release spotlights China's innovation in driving sustainable growth for the data-center industry on a global scale. 
 
In the era of artificial intelligence (AI), the rising demand for data centers is leading to substantial increases in energy use and carbon emissions. This emerging challenge must be met with forward-thinking solutions that will both harness AI’s potential and have minimal impact to our planet.  

The report maps out the challenges of reducing emissions while China’s data centers grow rapidly, and offers strategies to do so sustainably. 

Read the full report here: https://bit.ly/4fxLhXI",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-19T14:50:03Z","RMI Brand","Facebook",0,0,NA,211,-0.52,-0.701,1,NA,NA,0.004739336492891,NA,NA,0,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1014054830755068/","🌍 COP29 Clips: From the cacao and oil palm plantations of the south to the expansive fields of livestock in the north, farming forms the backbone of Nigeria’s economy and the lifeblood of its rural communities. Now, as a changing climate threatens the country’s agricultural landscape through intensifying droughts and unpredictable rainfall, farmers must quickly adapt. 

RMI’s Energizing Agriculture Program supports these farmers by electrifying their processes, solar-powered mills and refrigerators, and electric two-wheelers. At the intersection of Nigeria’s agriculture and its transition to renewable energy stands Ayodeji (Deji) Ojo, a senior associate on RMI’s Africa Energy Program.  
 
Deji’s roots run deep in the agricultural communities of rural Nigeria. Growing up in a semi-urban community in Osun State, Deji learned at an early age the importance of farming and the devastating impacts that a changing climate can have on farmers’ livelihoods. Deji found RMI after researching innovative solutions for agricultural communities. He now champions our initiatives to electrify agricultural processing equipment and deploy electric two-wheelers for farm logistics. 

Read his remarkable story, and learn how Deji is electrifying agriculture throughout Nigeria: https://bit.ly/3ZcKoOu",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-18T07:07:00Z","RMI Brand","Facebook",0,0,NA,619,0.408,-0.123,23,NA,NA,0.037156704361874,NA,NA,0,4,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1013108120849739/","Leaders around the world would benefit from focusing on improving energy efficiency as part of their climate goals. Energy efficiency is the largest, cheapest, and most beneficial lever to drive down emissions and meet energy demand equitably, and affordably.

According to the International Energy Agency (IEA), energy efficiency could account for nearly half of the emissions reductions needed by 2030 to achieve Paris goals to reach net zero by 2050. By saving energy through efficient technologies and smarter systems across buildings, transport, and industry, the world can avoid climate pollution and save trillions, while boosting resilience for all. 

More from RMI CEO Jon Creyts on why pursuing energy efficiency is in everyone’s interest: https://bit.ly/4fP2WcW",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-17T21:45:01Z","RMI Brand","Facebook",0,0,NA,407,-0.074,-0.423,8,NA,NA,0.0196560196560197,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1012857890874762/","🌍 The impacts of climate change are being felt worldwide. But there’s hope. RMI is driving solutions that can cut emissions and help deliver a sustainable future for all of us. From deploying solar + battery systems for health clinics in Barbados to cool-roof technologies in India, we’re building a brighter, cleaner tomorrow. But we can’t do it alone. 

🔋 Every $1 donated = $2 with our match! Through Dec. 31, gifts will be doubled. Let’s turn today’s climate challenges into tomorrow’s solutions — together. 

Donate now to double your impact ➡️  https://bit.ly/3ZbJ8LF

#FallAppeal #ClimateAction #CleanEnergy",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-16T16:20:05Z","RMI Brand","Facebook",0,0,NA,328,-0.254,-0.535,6,NA,NA,0.0182926829268293,NA,NA,1,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1011925257634692/","This year at #COP29, climate technology and climate financing took center stage. China leads the world in investment in this area, with climate tech startups driving innovation and advancing climate solutions. However, due to uncertainties in growth prospects and a weak credit system, these startups are disadvantaged in the financial market, hindering their development potential.  

RMI’s latest report provides an in-depth analysis of the current state of climate technology in China and identifies the financing challenges faced by China’s climate tech startup. The report also proposes three strategies to optimize financing:

- Develop scientific evaluation models to accurately measure carbon-related returns 
- Facilitate platform development to break down information barriers and streamline resource allocation 
- Innovate financial products to mitigate risks for investors and expand financing options for startups 

Read the full report to learn more:
https://bit.ly/3Ocpxo6",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-16T01:28:00Z","RMI Brand","Facebook",0,0,NA,785,0.786,0.113,42,NA,NA,0.0535031847133758,NA,NA,1,8,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1011468104347074/","""Energy efficiency is the most important lever not being pulled right now,"" RMI CEO Jon Creyts told Bloomberg. ""It will make the entire energy transition cheaper, faster, fairer, and more secure.""

Two-thirds of today’s energy supply is wasted, representing about $4.6 trillion a year, or 5% of global GDP. Countries need to double the global rate of annual energy efficiency improvements through 2030 to reach climate goals. 

Improving energy efficiency means buildings and machines use less energy, driving down costs and making resources available for investing in the clean energy grid of the future. https://bloom.bg/4eDAn17",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-15T21:10:02Z","RMI Brand","Facebook",0,0,NA,272,-0.381,-0.615,6,NA,NA,0.0220588235294118,NA,NA,0,3,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1011360017691216/","A pioneering financial deal in Chile demonstrates how innovative lending mechanisms can speed the retirement of coal assets and support affected communities. The $125-million partnership between IDB Invest and Engie Energia Chile has established a model financial mechanism that links interest rate reductions to early coal plant retirement while also funding renewable development. 

The structure's efficacy has been validated through real results. Multiple generating units at the Tocopilla thermal facility have ceased operations ahead of their scheduled retirement date, while a 151-megawatt wind generation facility in Calama progresses toward commissioning.  

This successful implementation can be attributed to several critical enabling conditions: Chile's comprehensive policy framework supporting coal phase-out initiatives; definitive demand signals from industrial electricity consumers; strategic deployment of blended finance by development institutions; and the increasingly favorable economics of renewable energy generation. 

Chile’s progress extends beyond this deal. In 2019, they decided to phase out coal. At the time, the South American country had 28 coal-fired power plants. At #COP29 on Friday, Chilean Minister of Environment Maisa Rojas provided a status update on a panel moderated by RMI’s Brian O’Hanlon and hosted by Powering Past Coal Alliance (PPCA): Chile has closed 11 coal-fired power plants and there are 9 more available for closing or retrofitting by 2026.

To learn more about how Chile made this happen and the lessons it learned, check out this case study: https://bit.ly/3UVKOpR",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-15T17:48:01Z","RMI Brand","Facebook",0,0,NA,196,-0.554,-0.722,1,NA,NA,0.00510204081632653,NA,NA,0,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1011251477702070/","To decarbonize the steel sector, reducing emissions from making iron is essential. And green hydrogen provides a viable pathway to achieve near-zero emissions in the ironmaking process.  

Globally, steel supply chains are dependent on key regions that supply iron ore. That’s why iron and steel are usually produced in the same integrated facilities, near access to cheap coal.  

When iron ore reserves are co-located with renewable energy resources, a higher value green hydrogen-based iron product can be produced. This presents the opportunity to physically separate the making of steel from the production of iron to establish Green Iron Corridors. The production of green iron can instead take place in areas with ample renewables, to make clean hydrogen. Transporting that green iron to existing steel centers can help steelmaking remain where demand is strong. 

At #COP29 in Baku, Azerbaijan, RMI brought together representatives from various geographies across the supply chain — iron ore miners, renewable energy, and hydrogen developers, financiers, and government officials — to explore the emerging production and trade dynamics for Green Iron Corridors and identify action items to make them a reality.  

Learn more about green iron corridors: https://bit.ly/3CvptgP",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-14T11:02:00Z","RMI Brand","Facebook",0,0,NA,855,0.945,0.212,15,NA,NA,0.0175438596491228,NA,NA,0,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1010281321132419/","Katalist, a 'book and claim' registry launched by the Mærsk Mc-Kinney Møller Center for Zero Carbon Shipping and RMI, aims to accelerate decarbonization in the shipping industry.  

The maritime sector sits at the center of the global economy – more than 80% of world trade travels by sea – and is responsible for around 3% of global greenhouse gas (GHG) emissions. Many shipping companies are taking action to reduce their emissions, but it can be challenging to find customers willing to pay for the higher cost of clean shipping fuels.  

Katalist helps bridge this gap by separating the low-emissions product from its sustainability benefits and transferring them to another party through a registry, enabling customers to claim the environmental benefits of low-emissions transport without physically receiving it, while stimulating overall use of clean fuels.  

Freight customers willing to pay a green premium for low-emission transport services can reliably use Katalist to achieve their decarbonization goals. And ship operators using low-emission fuels can use it to access a broader market of freight customers willing to pay an environmental supplement. The registry will help drive investments in lower-emission fuels, boosting their cost-competitiveness and commercial availability. 

Learn more about how #Katalist is #FuelingChange and facilitating the decarbonization of the maritime industry: www.katalist.eco 

An extended thank you to Energy Web for supporting the development of this registry.",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-14T00:38:00Z","RMI Brand","Facebook",0,0,NA,238,-0.458,-0.663,4,NA,NA,0.0168067226890756,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1009977977829420/","COP29 Clips: The Philippines demonstrates successful coal transition finance in action. 

A recent deal by ACEN Corp. will retire a coal plant 25 years ahead of schedule through smart financial structuring. The transaction, along with two other case studies in the series, showcases common elements for successful coal retirement globally: 

✓ Market dynamics made transition attractive as clean energy became cheaper than existing coal power agreements. 

✓ Projects secured cheaper financing rates by using creative funding approaches, such as concessional debt, institutional financing, and special investment vehicles. 

✓ Financial credibility was underpinned by institutional legitimacy across the value chain. 

As #COP29 discussions focus on climate finance, this Philippine case study offers a tested framework to accelerate coal retirement while supporting clean energy development.

https://bit.ly/3CrOBFa",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-12T14:53:04Z","RMI Brand","Facebook",0,0,NA,504,0.147,-0.286,10,NA,NA,0.0198412698412698,NA,NA,0,0,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1008999314593953/","Sumant Sinha, RMI’s Board of Trustees chair, has been honored on the 2024 TIME100 Climate list, recognized for his outstanding commitment to a sustainable future. His leadership reflects both India’s and ReNew's dedication to ensuring energy security that’s accessible, reliable, and affordable. ReNew is one of the world’s largest renewable energy companies. 

As RMI’s Board chair, Sinha’s contributions extend globally, driving decarbonization and inspiring climate solutions. #TIME100Climate 
https://bit.ly/411DXPR

Image credit: ReNew",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-12T11:02:00Z","RMI Brand","Facebook",0,0,NA,219,-0.502,-0.69,7,NA,NA,0.0319634703196347,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1008858891274662/","At #COP29, we partnered with the UN High-Level Climate Champions, the UCL Energy Institute, and the United Nations Foundation to organize a Call to Action with over 50 leaders from across the shipping sector to accelerate the adoption of scalable zero-emission fuels in the maritime industry and deliver a just and equitable transition.  

Close collaboration between green hydrogen producers, shipping actors, and policy makers is vital to deliver shipping’s clean energy transition. This Call to Action is setting clear commitments to achieve critical targets and is making key recommendations for international shipping regulations which will serve to create an enabling environment for the supply and for swift uptake of zero or near-zero emission shipping fuels.  

Learn more: https://bit.ly/3VaGtQ3",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-12T02:11:01Z","RMI Brand","Facebook",0,0,NA,158,-0.641,-0.776,4,NA,NA,0.0253164556962025,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1008600227967195/","As the host of #COP29, Azerbaijan could lead by example by cleaning up methane leaks from its oil and gas industry. Based on International Energy Agency (IEA) data, methane leaks from Azerbaijan’s oil and gas operations stood at 352,000 tons in 2023 – 30th in the world behind Colombia.  

SOCAR, the Azeri national oil and gas company, has signed on to reduce upstream oil and gas methane emissions, but it’s complicated by the fact that oil fields in Azerbaijan are operated by multiple companies. Therefore, SOCAR and Azerbaijan’s climate commitments depend on the actions of partners. 

Global oil and gas methane emissions need to be slashed by 75 percent by 2030 to meet the IEA’s Net Zero Emissions scenario. The case of Azerbaijan underscores the interdependence of countries, companies, and other stakeholders to meet climate goals: ",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-11T16:33:02Z","RMI Brand","Facebook",0,0,NA,296,-0.327,-0.58,8,NA,NA,0.027027027027027,NA,NA,2,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1008324401328111/","🧩 What’s an eight-letter word for energy savings? It’s “negawatt” — and it made its The New York Times crossword debut on February 1, 2024, marking a unique milestone for RMI co-founder Amory Lovins and for the efficiency movement worldwide.

At RMI, “negawatts” are more than just a clever concept — they represent our guiding principle of energy efficiency as a powerful climate solution. Our latest Annual Report showcases how we’re leveraging this idea to deliver clean energy solutions, strengthen communities, and mobilize climate finance around the world.

🌍 From scaling solar power in the Global South to pioneering green aviation finance, every program at RMI is about achieving more with less. By using efficiency and innovation, we’re accelerating change, driving strategic partnerships, and transforming energy systems to build a resilient, sustainable future for all. https://bit.ly/3ApWnii

#EnergyEfficiency #ClimateSolutions #RMI",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-10T21:38:07Z","RMI Brand","Facebook",0,0,NA,278,-0.367,-0.606,4,NA,NA,0.0143884892086331,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1007710518056166/","COP29 Clips: In a country where over 85 million people lack access to sustainable and affordable electricity, Nigeria faces an urgent need to transform its energy systems. With Nigeria's wealth of renewable resources, RMI along with our partners recognized an opportunity to collaborate with key stakeholders to accelerate the country's energy transition, supporting its move away from diesel fuel dependency toward a sustainable future.

From enabling solar minigrids to energize markets, to electrifying agricultural equipment by partnering with energy and agriculture companies, RMI’s Africa Energy Program aims to enhance energy access throughout Nigeria and beyond. ☀️🌾 

By improving clean energy planning, building out local projects, and promoting energy-efficient technologies, our team seeks to support economic development while empowering communities. Our approach emphasizes partnerships with governments, utilities, and the private sector, with an understanding of regional contexts to facilitate a sustainable energy transition. 

In our latest article, we highlight our work in Nigeria and the innovative strategies we are advancing to revolutionize the energy systems across the country. As we look to #COP29, these experiences will help guide our conversations around expanding energy access, scaling renewables, and creating climate-resilient communities. 

Learn more:  https://bit.ly/3UJu457",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-10T21:15:01Z","RMI Brand","Facebook",0,0,NA,296,-0.327,-0.58,9,NA,NA,0.0304054054054054,NA,NA,0,4,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1007700808057137/","COP29 Clips: With a rapidly growing energy demand, the Global South is driving a cleantech transformation at an unprecedented pace. Over the past five years, solar and wind energy have grown by 23% annually, and now supply 9% of electricity across the region — a transition only five years behind the Global North. 

In fact, from Brazil to Morocco and Bangladesh to Egypt,  20% of the Global South has already outpaced the Global North in the share of renewables powering their economies. By 2030, this region could be adding renewable capacity on par with the Global North. 

As we look ahead to #COP29, this report, Powering Up the Global South, underscores the importance of bold domestic policies, increased capital for low-income countries, and technology transfer. These steps are critical to accelerate the clean energy transition, foster resilience, and ensure economic growth across the Global South. At COP29, we'll explore these transformative opportunities and strategies to make clean energy more accessible and sustainable for all. 

https://bit.ly/48JtZ7o",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-09T23:05:06Z","RMI Brand","Facebook",0,0,NA,281,-0.361,-0.602,5,NA,NA,0.0177935943060498,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1006945724799312/","The Inflation Reduction Act has improved the affordability and accessibility of clean energy and is helping to make the energy system safer and more resilient. It’s easing energy cost burdens for households by providing incentives that lower costs — such as rebates for home weatherization that can make homes more efficient and lower electricity bills — and directing clean energy to low-income communities.

The IRA also offers incentives for utilities to quickly deploy existing clean energy solutions that would save customers billions. Virtual power plants (VPPs), solar-plus-storage micro grids, grid enhancing technologies (GETs), and clean repowering will increase grid capacity, flexibility, and efficiency – all while lowering costs for consumers. 

Learn more about the cost-saving and long-term benefits of the clean energy future:  
https://bit.ly/4fAWq9G",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-09T20:41:00Z","RMI Brand","Facebook",0,0,NA,222,-0.495,-0.685,4,NA,NA,0.018018018018018,NA,NA,0,2,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1006884128138805/","How much funding is needed to support the actual needs of climate-vulnerable countries? How can developed countries better distribute climate finance to developing countries most in need? What does “climate finance” even mean? 

These questions will be central at #COP29 climate discussions as countries update their commitments to the New Collective Quantified Goal (NCQG) on Climate Finance. Set to replace prior (and insufficient) commitments made by developed countries, the updates will aim to correct earlier shortcomings and account for the actual needs of developing nations.  

At COP29, a more thought-out framework will set a clear pathway for climate funding, ideally improving the system for the rapid mobilization and distribution of climate resources.  

RMI staff, including @Climate Finance Access Network (CFAN)’s embedded climate finance advisors from the Pacific and Caribbean, will be at COP29 to follow the negotiations and stand ready to support the new goal.

Read more here: https://bit.ly/40DFwmA",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-09T01:53:00Z","RMI Brand","Facebook",0,0,NA,191,-0.565,-0.729,3,NA,NA,0.0157068062827225,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1006271508200067/","COP29 is likely to be a major moment for climate finance, with decisions due to determine future commitments. Annual investment to support the clean energy transition needs to double in the next five years, and up to 70 percent of this will need to come from private finance.  

Net-zero commitments have broadly plateaued with 74 percent of the largest 100 financial institutions committed to net zero. However, many are now taking the next step by actively planning their support for the transition and developing concrete strategies to achieve their climate commitments. 

To ensure that private finance remains an accountable and important player in the transition, RMI has summarized the state of progress among the largest private finance institutions globally and identified areas to accelerate action: https://bit.ly/3UHuwAM",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-08T18:24:01Z","RMI Brand","Facebook",0,0,NA,219,-0.502,-0.69,3,NA,NA,0.0136986301369863,NA,NA,0,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1006050974888787/","The countdown to #COP29 has begun! In a few days, RMI will be on the ground in Baku, Azerbaijan, reckoning with the challenges the world faces in transitioning to clean energy quickly and fairly.  

We are committed to re-energize the world, together, in ways that not only supercharge renewables, but unlock efficiency, mobilize finance, and slash emissions. 

Stay tuned as we share resources, insights, and updates from COP29. 🌍🔋 #CleanEnergy #ClimateAction  

https://bit.ly/48IEE2a",NA,NA,NA,NA,NA,NA,NA,NA
"2024-11-08T04:07:00Z","RMI Brand","Facebook",0,0,NA,231,-0.474,-0.673,4,NA,NA,0.0173160173160173,NA,NA,1,1,NA,1,0,"RMI Brand","Post","https://www.linkedin.com/feed/update/1005568838270334/","COP29 Clips: As COP29 highlights the urgent need for actionable climate solutions, The Government of Bermuda is making significant progress by working toward full electrification of its public bus fleet by 2030. With 70 electric buses already in operation as of 2024, Bermuda is reducing emissions and costs, bringing daily operations close to 100% electric.
 
The Bermuda Department of Public Transportation (DPT) has replaced a large portion of its aging diesel buses, providing high-quality transit service for the island. These 70 e-buses will save Bermuda over $400,000 in fuel costs annually, reduce CO₂ emissions by 1,200 tons (equivalent to 600 cars), and cut diesel fuel use by 800,000 liters (the same as 12 transatlantic flights). 🚍💨
 
As #COP29 calls for action across all sectors, a recent RMI report explores Bermuda’s e-bus initiative, detailing planning, implementation challenges, and the strategies DPT used to achieve success. It also provides valuable insights for transit electrification worldwide.
 
Read the full report here: https://bit.ly/3YGX6ni",NA,NA,NA,NA,NA,NA,NA,NA
